name,url
Fuel Juice Bar,https://swiggy.com/restaurants/fuel-juice-bar-hauz-khas-south-extension-part-2-delhi-398630
Butter chicken babe,https://swiggy.com/restaurants/butter-chicken-babe-lajpat-nagar-delhi-503894
GURU JI RASOI,https://swiggy.com/restaurants/guru-ji-rasoi-laxmi-nagar-delhi-575659
Eis & Bites,https://swiggy.com/restaurants/eis-and-bites-laxmi-nagar-delhi-583420
Pizza Never Lies,https://swiggy.com/restaurants/pizza-never-lies-south-campus-delhi-526754
DESI DIVINE,https://swiggy.com/restaurants/desi-divine-laxmi-nagar-krishna-nagar-delhi-540070
HOME BYTE,https://swiggy.com/restaurants/home-byte-laxmi-nagar-krishna-nagar-delhi-528363
Aamantrit,https://swiggy.com/restaurants/aamantrit-vijay-chowk-krishna-nagar-vijay-chowk-krishna-nagar-delhi-556535
The Times of Roll,https://swiggy.com/restaurants/the-times-of-roll-laxmi-nagar-delhi-506062
The Pizza Bite Cafe,https://swiggy.com/restaurants/the-pizza-bite-cafe-krishna-nagar-laxmi-nagar-delhi-511650
Dalgrak,https://swiggy.com/restaurants/dalgrak-lajpat-nagar-delhi-410157
Frozen Pizza Hub,https://swiggy.com/restaurants/frozen-pizza-hub-rajgarh-colony-gandhi-nagar-shahdara-delhi-171058
Pihu Pizza Point,https://swiggy.com/restaurants/pihu-pizza-point-laxmi-nagar-delhi-579126
DELHI ZAIKA,https://swiggy.com/restaurants/delhi-zaika-laxmi-nagar-krishna-nagar-delhi-410896
Purvis Kitchen,https://swiggy.com/restaurants/purvis-kitchen-south-extension-delhi-502298
Mother India,https://swiggy.com/restaurants/mother-india-south-extension-delhi-577868
Rock N' Roll Restro,https://swiggy.com/restaurants/rock-n-roll-restro-laxmi-nagar-delhi-553155
Yaara Da Adda,https://swiggy.com/restaurants/yaara-da-adda-laxmi-nagar-krishna-nagar-delhi-406345
Shah Ji Kulcha,https://swiggy.com/restaurants/shah-ji-kulcha-krishna-nagar-delhi-513117
THE EATERIA,https://swiggy.com/restaurants/the-eateria-south-extension-delhi-486091
MAHAK VADA PAV,https://swiggy.com/restaurants/mahak-vada-pav-laxmi-nagar-delhi-589727
JACK IN THE BOX,https://swiggy.com/restaurants/jack-in-the-box-laxmi-nagar-delhi-589732
TKs Oriental Grill - Hyatt regency,https://swiggy.com/restaurants/tks-oriental-grill-hyatt-regency-r-k-puram-rama-krishna-puram-delhi-264529
Cafe - Hyatt Regency,https://swiggy.com/restaurants/cafe-hyatt-regency-r-k-puram-rama-krishna-puram-delhi-264530
The China Kitchen - Hyatt Regency,https://swiggy.com/restaurants/the-china-kitchen-hyatt-regency-r-k-puram-south-campus-delhi-264430
MAMA JI BURGER,https://swiggy.com/restaurants/mama-ji-burger-laxmi-nagar-shahdara-delhi-357733
Sidewalk - Hyatt Regency,https://swiggy.com/restaurants/sidewalk-hyatt-regency-r-k-puram-rama-krishna-puram-delhi-264531
La Piazza - Hyatt regency Delhi,https://swiggy.com/restaurants/la-piazza-hyatt-regency-delhi-r-k-puram-rama-krishna-puram-delhi-264528
RIGHT CHOICE FOOD HUB,https://swiggy.com/restaurants/right-choice-food-hub-shahdara-laxmi-nagar-delhi-234412
PIND KANEDA,https://swiggy.com/restaurants/pind-kaneda-south-campus-delhi-478019
RAJA BHOJ & CO.,https://swiggy.com/restaurants/raja-bhoj-and-co-south-campus-delhi-478021
LAALE DI CHAAP,https://swiggy.com/restaurants/laale-di-chaap-south-campus-delhi-478024
ROZI ROTI,https://swiggy.com/restaurants/rozi-roti-south-campus-delhi-478041
CHICKEN KHURANA,https://swiggy.com/restaurants/chicken-khurana-south-campus-delhi-478047
The Cake Store,https://swiggy.com/restaurants/the-cake-store-laxmi-nagar-delhi-527259
MEATBAAZ.COM,https://swiggy.com/restaurants/meatbaaz-com-greater-kailash-2-lajpat-nagar-delhi-330367
EXCELLENT DUMPLING HOUSE,https://swiggy.com/restaurants/excellent-dumpling-house-south-campus-delhi-478066
OYE CHOTU,https://swiggy.com/restaurants/oye-chotu-south-campus-delhi-478056
DOU CHI,https://swiggy.com/restaurants/dou-chi-south-campus-delhi-478075
BALLU BAWARCHI,https://swiggy.com/restaurants/ballu-bawarchi-south-campus-delhi-477883
Let's Wok,https://swiggy.com/restaurants/lets-wok-south-campus-delhi-497077
Butter chicken babe,https://swiggy.com/restaurants/butter-chicken-babe-lajpat-nagar-delhi-503894
SHANGHAI CHILLIES,https://swiggy.com/restaurants/shanghai-chillies-south-campus-delhi-475059
THE 3 STOREY MULTICUISINE RESTAURANT,https://swiggy.com/restaurants/the-3-storey-multicuisine-restaurant-krishna-nagar-laxmi-nagar-delhi-438964
KHANNA JUICE CORNER,https://swiggy.com/restaurants/khanna-juice-corner-krishna-nagar-delhi-376649
El Bueno Coffee Roasters,https://swiggy.com/restaurants/el-bueno-coffee-roasters-kirti-nagar-delhi-579322
BHUKHA SHER,https://swiggy.com/restaurants/bhukha-sher-south-campus-delhi-481861
Dana Paani,https://swiggy.com/restaurants/dana-paani-south-campus-delhi-478060
Shama Chicken Biryan,https://swiggy.com/restaurants/shama-chicken-biryan-kirti-nagar-delhi-519249
DILLI MERI JAAN,https://swiggy.com/restaurants/dilli-meri-jaan-south-campus-delhi-477894
Asha Nani Thali,https://swiggy.com/restaurants/asha-nani-thali-south-extension-delhi-493743
DELHI ZAIKA,https://swiggy.com/restaurants/delhi-zaika-laxmi-nagar-krishna-nagar-delhi-410896
PRINCE FAST FOOD,https://swiggy.com/restaurants/prince-fast-food-laxmi-nagar-krishna-nagar-delhi-305544
KAHI SE BHI,https://swiggy.com/restaurants/kahi-se-bhi-south-campus-delhi-478029
Pizza Never Lies,https://swiggy.com/restaurants/pizza-never-lies-south-campus-delhi-526754
ROTI AUR BOTI XPRESS,https://swiggy.com/restaurants/roti-aur-boti-xpress-south-campus-delhi-478034
Punjabi By Nature,https://swiggy.com/restaurants/punjabi-by-nature-industrial-area-kirti-nagar-delhi-412795
RAJASTHANI ICE CREAM & PAW BHAJI,https://swiggy.com/restaurants/rajasthani-ice-cream-and-paw-bhaji-laxmi-nagar-delhi-571363
The Cheesy Story,https://swiggy.com/restaurants/the-cheesy-story-lajpat-nagar-delhi-560058
MONK,https://swiggy.com/restaurants/monk-lajpat-nagar-delhi-537836
Mahendra sudh khana,https://swiggy.com/restaurants/mahendra-sudh-khana-lajpat-nagar-delhi-564735
murgh da dera,https://swiggy.com/restaurants/murgh-da-dera-lajpat-nagar-delhi-487516
HOUSE OF AWADH,https://swiggy.com/restaurants/house-of-awadh-lajpat-nagar-delhi-526871
New York Waffles & Dinges,https://swiggy.com/restaurants/new-york-waffles-and-dinges-south-extension-delhi-505956
Zaika point,https://swiggy.com/restaurants/zaika-point-dilshad-gardens-delhi-572310
Kwality Chaap Corner,https://swiggy.com/restaurants/kwality-chaap-corner-south-campus-south-moti-bagh-delhi-339390
Stoned Burgers,https://swiggy.com/restaurants/stoned-burgers-south-campus-south-moti-bagh-delhi-223264
Cnc,https://swiggy.com/restaurants/cnc-laxmi-nagar-delhi-508734
RAJASTHANI ICE CREAM & PAW BHAJI,https://swiggy.com/restaurants/rajasthani-ice-cream-and-paw-bhaji-laxmi-nagar-delhi-571363
Brothers Momos Chinese Point,https://swiggy.com/restaurants/brothers-momos-chinese-point-angat-nagar-main-market-laxmi-nagar-delhi-164002
Foodie Raja,https://swiggy.com/restaurants/foodie-raja-geeta-colony-delhi-122636
KING PIZZA OF ITALIAN,https://swiggy.com/restaurants/king-pizza-of-italian-laxmi-nagar-geeta-colony-delhi-323652
MAHAK VADA PAV,https://swiggy.com/restaurants/mahak-vada-pav-laxmi-nagar-delhi-589727
The Chai Story,https://swiggy.com/restaurants/the-chai-story-sarojni-nagar-sarojini-nagar-delhi-60154
JACK IN THE BOX,https://swiggy.com/restaurants/jack-in-the-box-laxmi-nagar-delhi-589732
Ziu - An Asian Kitchen,https://swiggy.com/restaurants/ziu-an-asian-kitchen-r-k-puram-sangam-courtyard-rk-puram-delhi-46013
Pizza RP,https://swiggy.com/restaurants/pizza-rp-laxmi-nagar-shakarpur-khas-delhi-60128
Jyoti Chaat Corner,https://swiggy.com/restaurants/jyoti-chaat-corner-laxmi-nagar-delhi-483272
Winzo Foods,https://swiggy.com/restaurants/winzo-foods-south-campus-south-moti-bagh-delhi-361884
THE PEPPER TALES,https://swiggy.com/restaurants/the-pepper-tales-najafgarh-delhi-464992
Delicious Dhaba,https://swiggy.com/restaurants/delicious-dhaba-kirti-nagar-delhi-579645
Sandwich Maniac,https://swiggy.com/restaurants/sandwich-maniac-uday-park-south-extension-ii-delhi-48819
The Pizza Swag,https://swiggy.com/restaurants/the-pizza-swag-laxmi-nagar-delhi-396889
MOMOS DARBAR ,https://swiggy.com/restaurants/momos-darbar-lajpat-nagar-delhi-419884
Big Byte Takeaway,https://swiggy.com/restaurants/big-byte-takeaway-south-extension-delhi-450620
Coffee Therapy,https://swiggy.com/restaurants/coffee-therapy-south-campus-delhi-537170
KING PIZZA OF ITALIAN,https://swiggy.com/restaurants/king-pizza-of-italian-laxmi-nagar-geeta-colony-delhi-323652
LET'S DO DELLI,https://swiggy.com/restaurants/lets-do-delli-lajpat-nagar-delhi-565361
The Unique Cakery,https://swiggy.com/restaurants/the-unique-cakery-south-delhi-delhi-550299
Dhaba Culture By Rajshree,https://swiggy.com/restaurants/dhaba-culture-by-rajshree-dilshad-gardens-laxmi-nagar-delhi-503618
Tikka Taj,https://swiggy.com/restaurants/tikka-taj-karol-bagh-delhi-553910
Rajshrees Kitchen,https://swiggy.com/restaurants/rajshrees-kitchen-laxmi-nagar-delhi-504203
Innings Break Cafe,https://swiggy.com/restaurants/innings-break-cafe-laxmi-nagar-delhi-574563
Anardana,https://swiggy.com/restaurants/anardana-south-campus-delhi-513169
Pind De Chur Chur Naan by Pind Balluchi,https://swiggy.com/restaurants/pind-de-chur-chur-naan-by-pind-balluchi-lajpat-nagar-delhi-359195
The bowl club by Pind Balluchi,https://swiggy.com/restaurants/the-bowl-club-by-pind-balluchi-lajpat-nagar-delhi-359197
Al Pizzaria & Foods,https://swiggy.com/restaurants/al-pizzaria-and-foods-lajpat-nagar-delhi-590500
Green Life Cafe,https://swiggy.com/restaurants/green-life-cafe-kirti-nagar-moti-nagar-delhi-488904
Winzo Foods,https://swiggy.com/restaurants/winzo-foods-south-campus-south-moti-bagh-delhi-361884
THE PEPPER TALES,https://swiggy.com/restaurants/the-pepper-tales-najafgarh-delhi-464992
Delicious Dhaba,https://swiggy.com/restaurants/delicious-dhaba-kirti-nagar-delhi-579645
Sandwich Maniac,https://swiggy.com/restaurants/sandwich-maniac-uday-park-south-extension-ii-delhi-48819
The Pizza Swag,https://swiggy.com/restaurants/the-pizza-swag-laxmi-nagar-delhi-396889
MOMOS DARBAR ,https://swiggy.com/restaurants/momos-darbar-lajpat-nagar-delhi-419884
Big Byte Takeaway,https://swiggy.com/restaurants/big-byte-takeaway-south-extension-delhi-450620
Coffee Therapy,https://swiggy.com/restaurants/coffee-therapy-south-campus-delhi-537170
KING PIZZA OF ITALIAN,https://swiggy.com/restaurants/king-pizza-of-italian-laxmi-nagar-geeta-colony-delhi-323652
LET'S DO DELLI,https://swiggy.com/restaurants/lets-do-delli-lajpat-nagar-delhi-565361
The Unique Cakery,https://swiggy.com/restaurants/the-unique-cakery-south-delhi-delhi-550299
Dhaba Culture By Rajshree,https://swiggy.com/restaurants/dhaba-culture-by-rajshree-dilshad-gardens-laxmi-nagar-delhi-503618
Lemon kitchen,https://swiggy.com/restaurants/lemon-kitchen-south-extension-delhi-429924
MANI'S CHICKEN INN,https://swiggy.com/restaurants/manis-chicken-inn-chwala-chicken-near-laxmi-nager-geeta-colony-police-station-opposite-delhi-542810
The Branch Cafe,https://swiggy.com/restaurants/the-branch-cafe-south-ex-2-south-extension-ii-delhi-58696
Nice Pizza Point,https://swiggy.com/restaurants/nice-pizza-point-shahdara-laxmi-nagar-delhi-436460
Kadak Singh,https://swiggy.com/restaurants/kadak-singh-south-extension-delhi-577958
The Unique Cakery,https://swiggy.com/restaurants/the-unique-cakery-south-delhi-delhi-550299
Kumar's Annapurna,https://swiggy.com/restaurants/kumars-annapurna-sher-singh-bazar-delhi-delhi-18041
Sushi Junction,https://swiggy.com/restaurants/sushi-junction-laxmi-nagar-delhi-545689
Kathi JUNCTION,https://swiggy.com/restaurants/kathi-junction-laxmi-nagar-delhi-512759
Pal Refreshment Corner,https://swiggy.com/restaurants/pal-refreshment-corner-jangpura-extension-market-new-lajpat-nagar-delhi-11809
La Piazza - Hyatt regency Delhi,https://swiggy.com/restaurants/la-piazza-hyatt-regency-delhi-r-k-puram-rama-krishna-puram-delhi-264528
Desi Ghee Ka Khana,https://swiggy.com/restaurants/desi-ghee-ka-khana-bhogal-lajpat-nagar-delhi-574620
Moti Mahal Delux,https://swiggy.com/restaurants/moti-mahal-delux-defence-colony-delhi-58977
Asha Nani Thali,https://swiggy.com/restaurants/asha-nani-thali-south-extension-delhi-493743
THE 3 STOREY MULTICUISINE RESTAURANT,https://swiggy.com/restaurants/the-3-storey-multicuisine-restaurant-krishna-nagar-laxmi-nagar-delhi-438964
Singh Chicken Corner,https://swiggy.com/restaurants/singh-chicken-corner-kirti-nagar-delhi-400569
Advance Cakery,https://swiggy.com/restaurants/advance-cakery-krishna-nagar-delhi-551977
Humpty Dumpty (Rice Bowl & Momos) ,https://swiggy.com/restaurants/humpty-dumpty-rice-bowl-and-momos-south-extension-delhi-563222
Pizza Toppings,https://swiggy.com/restaurants/pizza-toppings-laxmi-nagar-delhi-479137
Cnc,https://swiggy.com/restaurants/cnc-laxmi-nagar-delhi-508734
CHINESE WOW,https://swiggy.com/restaurants/chinese-wow-lajpat-nagar-delhi-462159
BIRYANI TALES,https://swiggy.com/restaurants/biryani-tales-lajpat-nagar-delhi-462158
STUPID BAR & KITCHEN,https://swiggy.com/restaurants/stupid-bar-and-kitchen-central-market-2-lajpat-nagar-delhi-341649
YAARA DI KITCHEN,https://swiggy.com/restaurants/yaara-di-kitchen-mayur-vihar-delhi-526513
Tiffin Fax,https://swiggy.com/restaurants/tiffin-fax-kirti-nagar-delhi-567601
Murliwala Chinese hub,https://swiggy.com/restaurants/murliwala-chinese-hub-laxmi-nagar-delhi-562153
Paan Aroma,https://swiggy.com/restaurants/paan-aroma-south-extension-delhi-515186
Purana Chaman Dhaba,https://swiggy.com/restaurants/purana-chaman-dhaba-laxmi-nagar-delhi-499734
Foodies junction,https://swiggy.com/restaurants/foodies-junction-laxmi-nagar-delhi-547506
What a Waffle,https://swiggy.com/restaurants/what-a-waffle-south-ex-2-south-extension-ii-delhi-58813
Le Chef Restaurant,https://swiggy.com/restaurants/le-chef-restaurant-laxmi-nagar-geeta-colony-delhi-553967
Yo Anna Food,https://swiggy.com/restaurants/yo-anna-food-south-campus-r-k-puram-delhi-445468
King Starters,https://swiggy.com/restaurants/king-starters-laxmi-nagar-delhi-516974
Lemon kitchen,https://swiggy.com/restaurants/lemon-kitchen-south-extension-delhi-429924
Nice Pizza Point,https://swiggy.com/restaurants/nice-pizza-point-shahdara-laxmi-nagar-delhi-436460
SINDHI RASOI,https://swiggy.com/restaurants/sindhi-rasoi-south-campus-delhi-520294
The Hungers Point,https://swiggy.com/restaurants/the-hungers-point-lajpat-nagar-delhi-321208
Dilli Nukkad,https://swiggy.com/restaurants/dilli-nukkad-new-lajpat-nagar-delhi-295756
Thali junction,https://swiggy.com/restaurants/thali-junction-lajpat-nagar-delhi-482198
Katyal Fast Food,https://swiggy.com/restaurants/katyal-fast-food-laxmi-nagar-delhi-550581
BAKE RIDERS,https://swiggy.com/restaurants/bake-riders-laxmi-nagar-delhi-453961
RDX RELOADED,https://swiggy.com/restaurants/rdx-reloaded-safdarjung-enclave-delhi-329818
The shake cafe,https://swiggy.com/restaurants/the-shake-cafe-laxmi-nagar-geeta-colony-delhi-583404
786 Chicken Biryani,https://swiggy.com/restaurants/786-chicken-biryani-lajpat-nagar-delhi-554990
YO YO MOMOS,https://swiggy.com/restaurants/yo-yo-momos-laxmi-nagar-geeta-colony-delhi-426773
Apki Apni Rasoi,https://swiggy.com/restaurants/apki-apni-rasoi-mayur-vihar-delhi-580977
Food club,https://swiggy.com/restaurants/food-club-lajpat-nagar-delhi-536181
Pate Full,https://swiggy.com/restaurants/pate-full-laxmi-nagar-delhi-575726
Funky Paratha,https://swiggy.com/restaurants/funky-paratha-laxmi-nagar-delhi-561195
Kitchen 65,https://swiggy.com/restaurants/kitchen-65-laxmi-nagar-delhi-487082
Food Time,https://swiggy.com/restaurants/food-time-mayur-vihar-delhi-449152
Gulab Wala,https://swiggy.com/restaurants/gulab-wala-green-park-fc-delhi-580491
The Branch Cafe,https://swiggy.com/restaurants/the-branch-cafe-south-ex-2-south-extension-ii-delhi-58696
Som Ki Rasoi(shudh shakahari),https://swiggy.com/restaurants/som-ki-rasoi-shudh-shakahari-mayur-vihar-delhi-514373
The Meme Story,https://swiggy.com/restaurants/the-meme-story-laxmi-nagar-delhi-487671
Jindal's Food,https://swiggy.com/restaurants/jindals-food-laxmi-nagar-delhi-399921
O pizza,https://swiggy.com/restaurants/o-pizza-mayur-vihar-delhi-552979
Food Bus Of India,https://swiggy.com/restaurants/food-bus-of-india-lajpat-nagar-delhi-533744
Scoops & Smile,https://swiggy.com/restaurants/scoops-and-smile-mayur-vihar-delhi-496594
Biryani & Pulao Collection by ITC Hotels,https://swiggy.com/restaurants/biryani-and-pulao-collection-by-itc-hotels-south-campus-chanakyapuri-delhi-334999
PASTASCIUTTA,https://swiggy.com/restaurants/pastasciutta-laxmi-nagar-mayur-vihar-delhi-472720
I am Momo's,https://swiggy.com/restaurants/i-am-momos-laxmi-nagar-mayur-vihar-delhi-472724
Pema Food Corner,https://swiggy.com/restaurants/pema-food-corner-pandav-nagar-delhi-570039
Food plaza,https://swiggy.com/restaurants/food-plaza-mayur-vihar-delhi-517053
YO YO MOMOS,https://swiggy.com/restaurants/yo-yo-momos-laxmi-nagar-geeta-colony-delhi-426773
Apki Apni Rasoi,https://swiggy.com/restaurants/apki-apni-rasoi-mayur-vihar-delhi-580977
Food club,https://swiggy.com/restaurants/food-club-lajpat-nagar-delhi-536181
Pate Full,https://swiggy.com/restaurants/pate-full-laxmi-nagar-delhi-575726
Funky Paratha,https://swiggy.com/restaurants/funky-paratha-laxmi-nagar-delhi-561195
Kitchen 65,https://swiggy.com/restaurants/kitchen-65-laxmi-nagar-delhi-487082
Food Time,https://swiggy.com/restaurants/food-time-mayur-vihar-delhi-449152
Gulab Wala,https://swiggy.com/restaurants/gulab-wala-green-park-fc-delhi-580491
The Branch Cafe,https://swiggy.com/restaurants/the-branch-cafe-south-ex-2-south-extension-ii-delhi-58696
Som Ki Rasoi(shudh shakahari),https://swiggy.com/restaurants/som-ki-rasoi-shudh-shakahari-mayur-vihar-delhi-514373
The Meme Story,https://swiggy.com/restaurants/the-meme-story-laxmi-nagar-delhi-487671
Jindal's Food,https://swiggy.com/restaurants/jindals-food-laxmi-nagar-delhi-399921
O pizza,https://swiggy.com/restaurants/o-pizza-mayur-vihar-delhi-552979
Food Bus Of India,https://swiggy.com/restaurants/food-bus-of-india-lajpat-nagar-delhi-533744
Scoops & Smile,https://swiggy.com/restaurants/scoops-and-smile-mayur-vihar-delhi-496594
Biryani & Pulao Collection by ITC Hotels,https://swiggy.com/restaurants/biryani-and-pulao-collection-by-itc-hotels-south-campus-chanakyapuri-delhi-334999
PASTASCIUTTA,https://swiggy.com/restaurants/pastasciutta-laxmi-nagar-mayur-vihar-delhi-472720
I am Momo's,https://swiggy.com/restaurants/i-am-momos-laxmi-nagar-mayur-vihar-delhi-472724
Pema Food Corner,https://swiggy.com/restaurants/pema-food-corner-pandav-nagar-delhi-570039
Food plaza,https://swiggy.com/restaurants/food-plaza-mayur-vihar-delhi-517053
A-ONE CHICKEN MURADABADI BIRYANI,https://swiggy.com/restaurants/a-one-chicken-muradabadi-biryani-mayur-vihar-delhi-567733
Matka Biryani Corner,https://swiggy.com/restaurants/matka-biryani-corner-mayur-vihar-delhi-553364
biryani by kimo,https://swiggy.com/restaurants/biryani-by-kimo-mayur-vihar-delhi-528387
Hilton restaurant,https://swiggy.com/restaurants/hilton-restaurant-mayur-vihar-delhi-516395
24/7 MUMMY DI RASOI,https://swiggy.com/restaurants/24-7-mummy-di-rasoi-laxmi-nagar-delhi-557443
Junction of food,https://swiggy.com/restaurants/junction-of-food-mayur-vihar-delhi-520358
Koyla Kebab,https://swiggy.com/restaurants/koyla-kebab-defence-colony-market-lajpat-nagar-delhi-13892
Cakes Of Dreams,https://swiggy.com/restaurants/cakes-of-dreams-laxmi-nagar-delhi-591399
Flavour Of Italy,https://swiggy.com/restaurants/flavour-of-italy-south-extension-delhi-584108
1 Oak Cafe & Bar,https://swiggy.com/restaurants/1-oak-cafe-and-bar-lajpat-nagar-delhi-577165
Honey The Kathi Roll,https://swiggy.com/restaurants/honey-the-kathi-roll-mayur-vihar-delhi-571671
Desi Frangi,https://swiggy.com/restaurants/desi-frangi-laxmi-nagar-delhi-570105
AADI The Kathi Roll,https://swiggy.com/restaurants/aadi-the-kathi-roll-mayur-vihar-delhi-571669
Biryani Bowl,https://swiggy.com/restaurants/biryani-bowl-laxmi-nagar-mayur-vihar-delhi-474439
Spicy hut,https://swiggy.com/restaurants/spicy-hut-mayur-vihar-delhi-487708
Sugar Room,https://swiggy.com/restaurants/sugar-room-lajpat-nagar-delhi-582086
Momo Mom by Oriental Mom,https://swiggy.com/restaurants/momo-mom-by-oriental-mom-mayur-vihar-delhi-573773
GolgapppaG,https://swiggy.com/restaurants/golgapppag-mayur-vihar-delhi-492874
JANTA MEAT AND CHICKEN SHOP,https://swiggy.com/restaurants/janta-meat-and-chicken-shop-south-extension-delhi-475062
Singh Chicken Corner,https://swiggy.com/restaurants/singh-chicken-corner-kirti-nagar-delhi-400569
Manisha's Bakery 24x7,https://swiggy.com/restaurants/manishas-bakery-24x7-laxmi-nagar-delhi-578162
OHB PIZZA,https://swiggy.com/restaurants/ohb-pizza-laxmi-nagar-geeta-colony-delhi-291270
Optimum Quick Bites,https://swiggy.com/restaurants/optimum-quick-bites-laxmi-nagar-geeta-colony-delhi-240236
INA KITCHEN CO.,https://swiggy.com/restaurants/ina-kitchen-co-south-extension-ina-colony-delhi-335920
APNA CHULHA,https://swiggy.com/restaurants/apna-chulha-mayur-vihar-delhi-582859
Aryan Chicken Hub,https://swiggy.com/restaurants/aryan-chicken-hub-mayur-vihar-delhi-586651
Elegant cuisine house,https://swiggy.com/restaurants/elegant-cuisine-house-south-extension-delhi-422012
Curries and Tikkaas,https://swiggy.com/restaurants/curries-and-tikkaas-greater-kailash-2-lajpat-nagar-delhi-427700
RJ Foods & Services,https://swiggy.com/restaurants/rj-foods-and-services-laxmi-nagar-delhi-484755
MOkru,https://swiggy.com/restaurants/mokru-lajpat-nagar-delhi-493484
THE JFC,https://swiggy.com/restaurants/the-jfc-west-patel-nagar-delhi-528886
Ugly Delicious - Saucy Monster Bowls,https://swiggy.com/restaurants/ugly-delicious-saucy-monster-bowls-lajpat-nagar-delhi-558635
CAPTAIN PARANTHA,https://swiggy.com/restaurants/captain-parantha-south-extension-delhi-556237
Soya Tandoori Junction,https://swiggy.com/restaurants/soya-tandoori-junction-lajpat-nagar-delhi-547796
Eis & Bites,https://swiggy.com/restaurants/eis-and-bites-laxmi-nagar-delhi-583420
MOKOPINEWRAP,https://swiggy.com/restaurants/mokopinewrap-laxmi-nagar-delhi-510049
Ice Cream House,https://swiggy.com/restaurants/ice-cream-house-mayur-vihar-delhi-455175
The Golden Dragon,https://swiggy.com/restaurants/the-golden-dragon-lajpat-nagar-delhi-576975
Fuel Juice Bar,https://swiggy.com/restaurants/fuel-juice-bar-hauz-khas-south-extension-part-2-delhi-398630
THE ROYAL BIRYANI,https://swiggy.com/restaurants/the-royal-biryani-patel-nagar-west-patel-nagar-delhi-549513
Krishna Murari Paranthe Wale,https://swiggy.com/restaurants/krishna-murari-paranthe-wale-south-extension-delhi-527394
Cake Event,https://swiggy.com/restaurants/cake-event-laxmi-nagar-delhi-571386
Yo Mama Snacks,https://swiggy.com/restaurants/yo-mama-snacks-mayur-vihar-delhi-571380
NIRALA HOUSE KITCHEN,https://swiggy.com/restaurants/nirala-house-kitchen-shahdara-laxmi-nagar-delhi-450501
Milk Patisserie,https://swiggy.com/restaurants/milk-patisserie-defence-colony-south-extension-delhi-35580
The sandwich castle,https://swiggy.com/restaurants/the-sandwich-castle-laxmi-nagar-nirman-vihar-delhi-314674
FUSION N BEVERAGES,https://swiggy.com/restaurants/fusion-n-beverages-laxmi-nagar-mayur-vihar-delhi-477621
DAY & NIGHT PIZZA,https://swiggy.com/restaurants/day-and-night-pizza-laxmi-nagar-delhi-477018
Chinese Saucer,https://swiggy.com/restaurants/chinese-saucer-laxmi-nagar-preet-vihar-delhi-310951
SARDAR JI MAGGIE WALE,https://swiggy.com/restaurants/sardar-ji-maggie-wale-laxmi-nagar-delhi-477043
FOOD PORN,https://swiggy.com/restaurants/food-porn-south-campus-delhi-560186
LUMINOUS WOK,https://swiggy.com/restaurants/luminous-wok-south-campus-delhi-584743
DRAGONFLY CHINA,https://swiggy.com/restaurants/dragonfly-china-south-campus-delhi-584745
CUISINE QI,https://swiggy.com/restaurants/cuisine-qi-south-campus-delhi-584744
Cake & Co,https://swiggy.com/restaurants/cake-and-co-kirti-nagar-delhi-417780
BURGER TOWN,https://swiggy.com/restaurants/burger-town-laxmi-nagar-delhi-477029
KURKURE JUNCTION,https://swiggy.com/restaurants/kurkure-junction-laxmi-nagar-delhi-477028
Pet Pooja,https://swiggy.com/restaurants/pet-pooja-south-extension-south-extension-i-delhi-337636
ROYAL PIZZA,https://swiggy.com/restaurants/royal-pizza-laxmi-nagar-delhi-477015
S. KING CAFE,https://swiggy.com/restaurants/s-king-cafe-mayur-vihar-delhi-519637
Satvik Rasoi,https://swiggy.com/restaurants/satvik-rasoi-laxmi-nagar-delhi-565777
Shinchann Cafe,https://swiggy.com/restaurants/shinchann-cafe-lajpat-nagar-delhi-544125
Kumar's Annapurna,https://swiggy.com/restaurants/kumars-annapurna-sher-singh-bazar-delhi-delhi-18041
Milk Patisserie,https://swiggy.com/restaurants/milk-patisserie-defence-colony-south-extension-delhi-35580
The sandwich castle,https://swiggy.com/restaurants/the-sandwich-castle-laxmi-nagar-nirman-vihar-delhi-314674
FUSION N BEVERAGES,https://swiggy.com/restaurants/fusion-n-beverages-laxmi-nagar-mayur-vihar-delhi-477621
DAY & NIGHT PIZZA,https://swiggy.com/restaurants/day-and-night-pizza-laxmi-nagar-delhi-477018
Chinese Saucer,https://swiggy.com/restaurants/chinese-saucer-laxmi-nagar-preet-vihar-delhi-310951
SARDAR JI MAGGIE WALE,https://swiggy.com/restaurants/sardar-ji-maggie-wale-laxmi-nagar-delhi-477043
FOOD PORN,https://swiggy.com/restaurants/food-porn-south-campus-delhi-560186
LUMINOUS WOK,https://swiggy.com/restaurants/luminous-wok-south-campus-delhi-584743
DRAGONFLY CHINA,https://swiggy.com/restaurants/dragonfly-china-south-campus-delhi-584745
CUISINE QI,https://swiggy.com/restaurants/cuisine-qi-south-campus-delhi-584744
Cake & Co,https://swiggy.com/restaurants/cake-and-co-kirti-nagar-delhi-417780
BURGER TOWN,https://swiggy.com/restaurants/burger-town-laxmi-nagar-delhi-477029
KURKURE JUNCTION,https://swiggy.com/restaurants/kurkure-junction-laxmi-nagar-delhi-477028
WIFI GRILL HUB,https://swiggy.com/restaurants/wifi-grill-hub-laxmi-nagar-mayur-vihar-delhi-423356
Ask Cake Shop,https://swiggy.com/restaurants/ask-cake-shop-laxmi-nagar-delhi-214555
